city,date,fare,ride_id
West Kimmouth,2/10/2019 23:43,23.35,6120960000000
Veronicaberg,1/31/2019 2:16,23.41,4299920000000
Josephside,4/10/2019 10:56,32.26,5719350000000
Sotoville,4/27/2019 19:45,28.84,9913970000000
Veronicaberg,1/18/2019 18:40,44.05,1680150000000
Victoriaport,3/19/2019 16:48,29.54,3049730000000
New Raymond,1/10/2019 12:41,49.19,7827150000000
West Hannah,2/13/2019 9:44,42.61,881326000000
East Danielview,5/2/2019 19:46,19.41,8119090000000
Veronicaberg,1/29/2019 3:50,48.05,5232950000000
Davidfurt,2/3/2019 13:58,33.84,7159300000000
Davidfurt,2/20/2019 1:41,46.67,2882130000000
South Teresa,4/25/2019 11:50,38.81,8758070000000
West Hannah,1/7/2019 19:37,46.64,5788570000000
Lake Ann,3/30/2019 17:23,23.87,5126730000000
Bethanyland,1/25/2019 1:04,41.85,5327290000000
East Danielview,2/14/2019 20:03,20.26,7527860000000
South Brenda,2/13/2019 15:40,31.67,7824610000000
Colemanland,4/16/2019 18:17,42.08,9746040000000
Davidfurt,4/6/2019 15:38,17.99,8578110000000
Bethanyland,1/28/2019 8:33,23.73,4132450000000
Sotoville,1/21/2019 10:21,34.06,569750000000
East Aaronbury,1/10/2019 8:33,23.02,9265420000000
Colemanland,1/11/2019 0:28,49.28,4064530000000
Lewishaven,4/27/2019 7:18,18.56,4919830000000
Lake Omar,1/17/2019 18:29,28.54,8212830000000
New Shannonberg,2/12/2019 20:27,15.31,9476270000000
North Jeffrey,2/16/2019 19:18,26.66,7469050000000
South Brenda,2/14/2019 7:07,16.86,5976450000000
North Richardhaven,2/7/2019 13:18,27.02,640777000000
South Brenda,4/10/2019 20:04,35.83,4342840000000
Grayville,1/20/2019 19:11,24.53,6947590000000
Victoriaport,1/15/2019 19:03,14.87,8298840000000
South Teresa,4/27/2019 14:37,45.77,4660930000000
East Marymouth,4/23/2019 14:20,33.66,8238180000000
Lake Omar,3/3/2019 13:17,33.97,1570560000000
Lake Scott,2/18/2019 11:38,47.37,2725680000000
Port Shane,2/16/2019 17:52,22.81,8253620000000
Davidfurt,4/27/2019 23:52,45.98,5455000000000
Lake Ann,1/10/2019 4:20,18.22,2895880000000
New Raymond,1/31/2019 19:56,12.87,2300620000000
West Hannah,3/9/2019 11:22,21.44,8328600000000
Port Shane,3/23/2019 9:36,18.58,3261380000000
Barronchester,2/4/2019 14:59,45.75,7216530000000
Davidfurt,2/12/2019 10:07,49.55,3639310000000
Grayville,5/1/2019 14:27,26.26,6822740000000
Lake Robertside,2/24/2019 6:25,41.57,9698930000000
North Richardhaven,1/16/2019 13:38,21.06,1764360000000
Lewisland,3/1/2019 4:34,43.77,5013470000000
Mezachester,2/13/2019 9:16,38.55,8133380000000
Sotoville,1/2/2019 0:13,44.71,9903880000000
Mezachester,4/19/2019 9:25,17.51,1734500000000
South Teresa,4/15/2019 8:06,23.06,6617190000000
Davidfurt,2/18/2019 7:04,17.06,2084060000000
Lewisland,2/18/2019 12:17,23.87,4513270000000
East Aaronbury,4/4/2019 6:02,16.9,7217040000000
Mezachester,2/17/2019 13:16,34.17,1421350000000
North Timothy,2/24/2019 13:40,12.86,3764660000000
Veronicaberg,4/23/2019 20:34,47.51,9507120000000
Lake Scott,3/16/2019 18:07,20.1,5406590000000
New Raymond,3/19/2019 17:37,28.19,3977890000000
Josephside,2/10/2019 7:56,35.39,8536820000000
East Kentstad,3/18/2019 11:45,33.83,626555000000
Williamsonville,4/25/2019 17:18,32.93,556442000000
East Kentstad,4/12/2019 15:21,17.26,8439530000000
New Olivia,3/22/2019 5:00,24.8,4465620000000
Lake Ann,2/8/2019 10:30,40.27,3079660000000
Lake Omar,3/29/2019 20:14,14.77,6602870000000
Lake Omar,1/17/2019 4:55,35.94,8675080000000
Josephside,2/28/2019 11:07,41.18,2441490000000
East Kentstad,3/4/2019 21:52,20.83,2470070000000
Williamsonville,3/22/2019 3:05,38.41,1339340000000
Bethanyland,4/30/2019 19:49,27.99,9682190000000
North Timothy,4/18/2019 0:06,26.98,3678360000000
Lake Ann,3/13/2019 5:28,45.43,335808000000
Mezachester,4/14/2019 2:15,15.17,8116010000000
New Shannonberg,4/17/2019 20:06,39.47,6598930000000
West Kimmouth,3/24/2019 21:04,49.96,5947900000000
New Raymond,2/1/2019 4:56,35.6,225010000000
East Danielview,5/4/2019 2:14,40.02,3640760000000
Brandonfort,4/19/2019 5:52,44.24,1398340000000
New Olivia,4/10/2019 23:05,48.31,4543210000000
Myersshire,2/15/2019 13:31,40.6,5023010000000
Davidfurt,2/1/2019 4:21,20.44,185974000000
Port Shane,2/16/2019 3:35,29.99,3154240000000
South Brenda,3/8/2019 11:06,41.85,6400430000000
New Shannonberg,2/26/2019 18:56,24.28,555904000000
Lake Scott,2/2/2019 5:37,26.45,1380580000000
Rodriguezview,2/19/2019 8:21,42.1,4263530000000
Lake Robertside,3/30/2019 0:54,16.53,30234681362
Veronicaberg,3/28/2019 11:03,26.01,5590780000000
Colemanland,2/16/2019 3:51,15.04,4027290000000
Myersshire,4/24/2019 8:51,26.84,389315000000
New Olivia,5/7/2019 2:49,15.41,4679030000000
Nicolechester,3/8/2019 16:35,26.12,1533900000000
South Brenda,4/26/2019 23:15,33.74,1472990000000
South Teresa,2/23/2019 16:30,26.28,7865030000000
North Timothy,2/19/2019 14:30,22.97,8115510000000
Davidfurt,2/3/2019 3:14,40.18,8116980000000
East Danielview,4/16/2019 21:06,42.94,7303790000000
Brandonfort,3/16/2019 20:49,19.23,4358700000000
Lake Robertside,1/23/2019 0:46,14.29,2342890000000
South Brenda,4/27/2019 7:34,30.28,7027000000000
South Teresa,1/20/2019 8:25,30.37,9592210000000
East Danielview,3/4/2019 4:10,17.89,7640210000000
New Shannonberg,5/2/2019 21:53,28.99,3407810000000
Barronchester,4/28/2019 11:49,39.19,9917740000000
Barronchester,3/19/2019 19:18,46.42,2887140000000
West Hannah,2/22/2019 23:29,23.36,8179600000000
Nicolechester,4/28/2019 17:38,34.87,5101940000000
Lake Robertside,2/10/2019 15:11,20.98,7334650000000
Colemanland,2/10/2019 3:12,35.76,8313090000000
Bethanyland,4/17/2019 22:37,28.68,3150940000000
East Marymouth,4/9/2019 1:04,29.03,8442870000000
Rodriguezview,4/22/2019 20:56,44.68,1139540000000
Colemanland,2/19/2019 2:23,23.45,1224680000000
Lake Omar,4/13/2019 23:28,25.61,3667790000000
Davidfurt,4/18/2019 15:43,47.3,8289340000000
Davidfurt,4/3/2019 17:52,21.29,3934290000000
New Raymond,3/28/2019 14:25,14.75,775063000000
Lake Scott,2/2/2019 14:18,17.55,3947370000000
Lake Scott,2/22/2019 6:26,37.51,2591850000000
West Kimmouth,2/2/2019 19:04,36.71,6548130000000
Davidfurt,5/7/2019 14:38,13.05,112652000000
Port Shane,3/27/2019 11:55,28.8,4399580000000
Lake Ann,5/2/2019 6:15,47.44,9066130000000
North Timothy,4/24/2019 12:24,37.71,4499080000000
East Marymouth,2/24/2019 18:02,27.38,5224420000000
Lake Robertside,1/25/2019 21:44,48.81,6513320000000
Josephside,2/25/2019 10:17,35.8,2851090000000
Lake Robertside,1/13/2019 4:32,44.66,1757340000000
East Marymouth,3/22/2019 21:54,14.13,6502760000000
South Teresa,1/13/2019 15:30,20.93,6769230000000
Lake Robertside,4/27/2019 6:20,28.29,9595530000000
Lake Robertside,4/7/2019 6:35,46.5,5127950000000
Lake Omar,1/3/2019 1:16,14.61,7117230000000
Bethanyland,3/23/2019 21:53,40.07,635881000000
West Kimmouth,4/29/2019 2:04,31.59,8390230000000
Lewisland,2/11/2019 9:00,30.56,5326770000000
Barronchester,4/2/2019 19:38,28.55,9112680000000
Mezachester,5/7/2019 15:34,44.87,6587870000000
Rodriguezview,4/7/2019 3:41,13.71,4666120000000
Lewishaven,4/12/2019 15:01,49.15,6411390000000
South Brenda,2/18/2019 6:29,41.32,9773070000000
Lake Omar,4/15/2019 16:39,45.64,3815900000000
Lewisland,1/30/2019 14:09,46.7,9374530000000
Nicolechester,1/22/2019 14:48,32.03,8085250000000
Lake Scott,1/11/2019 0:04,23.44,8557670000000
Davidfurt,2/5/2019 18:23,27.55,6574880000000
Port Shane,4/18/2019 0:52,12.05,1546790000000
Bethanyland,3/14/2019 9:47,44.31,578530000000
South Teresa,3/8/2019 5:29,42.68,6551180000000
Josephside,4/12/2019 14:30,37.37,2632690000000
Myersshire,4/17/2019 23:24,20.51,4670050000000
Victoriaport,2/6/2019 16:28,45.86,6844390000000
Brandonfort,1/30/2019 1:51,17.5,6477220000000
Bethanyland,3/15/2019 13:10,39.66,9766440000000
East Marymouth,3/5/2019 19:06,25.44,7451160000000
North Jeffrey,3/19/2019 6:00,31.16,2458740000000
Victoriaport,1/29/2019 4:04,35.5,2186100000000
Mezachester,1/15/2019 4:53,16.6,3356050000000
Rodriguezview,2/14/2019 1:59,30.39,9180470000000
West Hannah,2/23/2019 11:22,23.5,7798760000000
Port Shane,3/17/2019 0:39,47.75,1417420000000
Colemanland,1/22/2019 10:21,46.43,3162070000000
Nicolechester,3/28/2019 4:12,26.22,122825000000
Josephside,1/2/2019 7:26,33.57,8530930000000
Lewisland,1/23/2019 18:17,26.69,4360440000000
South Teresa,2/11/2019 15:07,28.64,321468000000
West Kimmouth,2/18/2019 11:53,49.38,1631560000000
Davidfurt,3/9/2019 23:07,26.24,4652490000000
North Jeffrey,2/21/2019 12:56,22.96,6853850000000
East Kentstad,4/10/2019 20:44,21.38,9078910000000
Brandonfort,4/4/2019 21:13,21.56,8108430000000
Lewishaven,3/29/2019 7:24,14.21,126283000000
East Danielview,4/26/2019 8:14,40.76,2970660000000
Veronicaberg,4/2/2019 3:59,16.63,4528060000000
Lake Omar,5/5/2019 23:39,12.45,6384100000000
Lake Omar,4/13/2019 7:09,24.9,9454080000000
Josephside,3/18/2019 22:55,35.58,5452610000000
Port Shane,3/19/2019 12:25,40.39,910341000000
Rodriguezview,2/21/2019 1:34,36.37,4984770000000
East Kentstad,1/10/2019 11:15,24.65,7201950000000
Brandonfort,3/3/2019 4:25,46.01,2286160000000
North Timothy,3/17/2019 8:33,45.33,1758420000000
North Richardhaven,3/19/2019 5:25,18.01,2804270000000
East Danielview,2/4/2019 11:01,38.38,2528680000000
Colemanland,4/5/2019 5:23,43.91,389097000000
East Marymouth,3/13/2019 8:07,27.54,9783790000000
Lake Robertside,2/16/2019 7:14,47.31,6267380000000
North Jeffrey,4/27/2019 10:17,20.41,903067000000
East Danielview,3/27/2019 16:22,36,1410740000000
New Olivia,2/5/2019 22:03,35.76,5894790000000
Lake Robertside,2/12/2019 9:45,20.03,9626340000000
South Brenda,3/19/2019 19:25,48.98,8685640000000
Josephside,4/24/2019 10:29,42.58,1067620000000
West Kimmouth,3/5/2019 22:04,48.2,321833677
Barronchester,4/5/2019 14:12,33.5,91435348621
Bethanyland,3/6/2019 10:01,13.86,8571760000000
Lake Omar,2/20/2019 21:56,33.61,2721360000000
Williamsonville,4/28/2019 19:35,16.96,9631290000000
Colemanland,1/19/2019 15:24,24.4,6652560000000
Port Shane,1/30/2019 20:43,49.52,8262790000000
West Kimmouth,3/13/2019 14:50,18.72,9388330000000
Nicolechester,5/5/2019 8:45,15.43,8496650000000
Mezachester,4/19/2019 19:05,29.12,8894990000000
New Olivia,3/27/2019 9:35,34.54,4642970000000
East Danielview,1/25/2019 11:58,48.32,1831670000000
Brandonfort,4/15/2019 4:12,47.17,7388010000000
Port Shane,4/3/2019 22:33,15.59,127446000000
Colemanland,5/4/2019 4:24,12.62,4902710000000
South Teresa,3/5/2019 19:18,32.29,4981690000000
South Brenda,4/25/2019 7:08,23.6,1784020000000
East Aaronbury,4/11/2019 3:24,34.4,6540910000000
Sotoville,3/13/2019 16:06,14.36,8629530000000
West Hannah,1/21/2019 19:54,41.95,16507766547
South Teresa,3/9/2019 9:54,25.08,8136310000000
Bethanyland,4/2/2019 4:29,34.38,1783850000000
West Hannah,3/2/2019 17:06,13.92,7388940000000
Lake Robertside,4/3/2019 3:27,12.76,1301760000000
Colemanland,1/10/2019 6:49,27.7,8704070000000
East Marymouth,2/12/2019 23:18,47.41,7409660000000
New Raymond,2/11/2019 17:28,17.97,7551670000000
Randallchester,4/13/2019 11:13,43.22,1076080000000
North Holly,2/2/2019 14:54,12.42,1985260000000
Michaelberg,3/27/2019 18:27,54.85,4421840000000
Lake Latoyabury,2/23/2019 21:12,47.9,3269650000000
Lake Latoyabury,5/6/2019 8:57,51.8,4018030000000
Taylorhaven,4/6/2019 1:01,45.31,2275360000000
Garzaport,2/18/2019 18:27,36.16,2928340000000
New Ryantown,1/27/2019 17:33,42.68,7994600000000
Lake Latoyabury,4/2/2019 21:00,13.46,8232860000000
North Holly,2/16/2019 17:02,39.46,4571480000000
Bradshawfurt,3/6/2019 21:44,19.74,6080370000000
South Marychester,2/19/2019 0:23,32.72,1481750000000
Bradshawfurt,3/24/2019 18:53,57.51,2302000000000
Lake Latoyabury,1/22/2019 12:42,13.5,8493340000000
South Marychester,1/2/2019 11:18,52.12,3454020000000
Jessicaport,1/1/2019 9:45,43.69,2424880000000
South Jennifer,4/1/2019 9:32,21.63,9135980000000
South Marychester,2/21/2019 19:16,55.4,8822360000000
South Saramouth,2/20/2019 16:32,44.29,3622370000000
Lake Latoyabury,4/22/2019 16:56,38.46,1671920000000
Lake Jamie,3/13/2019 6:41,26.09,1599160000000
Newtonview,1/8/2019 6:19,19.39,5350350000000
Michaelberg,1/18/2019 0:46,15.12,1031700000000
Jessicaport,1/14/2019 7:09,18.05,5405360000000
South Marychester,1/15/2019 21:44,30.26,3837060000000
North Jaime,3/6/2019 9:09,44.17,1152200000000
Penaborough,2/24/2019 0:44,21.89,2069310000000
North Jaime,3/12/2019 13:05,23.21,5987450000000
Lake Latoyabury,4/16/2019 21:12,24.1,4896030000000
South Jennifer,3/7/2019 19:10,48.79,9730630000000
Taylorhaven,3/5/2019 21:19,38.18,8555320000000
Jessicaport,4/13/2019 16:08,39.89,6511240000000
South Marychester,3/27/2019 12:07,34.42,4230150000000
Penaborough,4/27/2019 6:02,38.33,547014000000
New Ryantown,4/18/2019 19:43,42.97,230914000000
North Jaime,4/4/2019 13:13,51.83,9116050000000
Harringtonfort,1/6/2019 7:38,47.33,3849750000000
South Jennifer,4/5/2019 14:35,32.2,683984000000
North Holly,1/4/2019 3:31,24.88,4195620000000
Newtonview,2/5/2019 22:53,45.02,7075370000000
Randallchester,2/19/2019 3:52,58.55,8004800000000
Bradshawfurt,3/24/2019 7:34,19.89,7867400000000
South Marychester,2/25/2019 19:06,54.66,3137560000000
Bradshawfurt,2/18/2019 22:21,34.32,8882000000000
Bradshawfurt,4/8/2019 13:46,55.19,1742950000000
Jessicaport,3/18/2019 16:59,33.72,3046890000000
Michaelberg,3/27/2019 21:48,38.62,364152000000
West Heather,3/12/2019 4:22,26.55,7035850000000
Garzaport,4/17/2019 1:48,17.31,6092410000000
North Jaime,2/1/2019 8:59,17.05,9481120000000
New Ryantown,2/4/2019 23:54,45.7,3570430000000
North Holly,4/21/2019 21:14,18.54,6259090000000
West Heather,2/22/2019 9:01,17.4,8702490000000
Taylorhaven,4/3/2019 5:41,38.92,8300450000000
Bradshawfurt,4/7/2019 21:12,49.7,5088810000000
Michaelberg,1/11/2019 4:39,16.42,8800560000000
Michaelberg,4/22/2019 17:28,19.27,26848733115
North Holly,3/28/2019 0:12,35.45,3262490000000
North Jaime,5/6/2019 0:58,41.18,7328090000000
North Jaime,4/4/2019 1:58,43.86,8195440000000
South Marychester,4/23/2019 12:21,25.94,2936620000000
North Holly,1/23/2019 6:52,40.24,3921870000000
Michaelberg,5/2/2019 11:57,52.71,5649530000000
West Heather,2/22/2019 1:46,33.38,5551690000000
Bradshawfurt,2/23/2019 12:00,37.05,2068420000000
Penaborough,1/14/2019 15:58,54.1,432926000000
New Ryantown,4/30/2019 1:50,50.81,5357550000000
Michaelberg,1/19/2019 12:38,38.68,103218000000
Taylorhaven,4/1/2019 16:37,54.65,9098060000000
South Jennifer,4/2/2019 10:26,14.11,3828270000000
Bradshawfurt,4/10/2019 9:47,19.07,739305000000
Taylorhaven,3/5/2019 4:46,29.45,2159380000000
Harringtonfort,2/17/2019 4:42,30.58,6835140000000
Randallchester,2/11/2019 5:42,25.78,9010610000000
New Ryantown,4/5/2019 21:38,50.98,4834860000000
Penaborough,2/3/2019 17:15,51.8,5383430000000
South Jennifer,4/10/2019 20:46,43.25,623929000000
Lake Jamie,4/30/2019 21:26,37.33,6755480000000
Harringtonfort,4/16/2019 16:30,17.39,4023960000000
South Jennifer,1/30/2019 1:40,37.05,9545380000000
Bradshawfurt,1/19/2019 20:21,56.78,1253400000000
Jessicaport,5/1/2019 8:14,22.44,3725280000000
Lake Latoyabury,3/29/2019 9:11,13.84,7906860000000
Lake Jamie,1/18/2019 7:36,43.57,1174960000000
Randallchester,3/25/2019 13:36,10.37,3216380000000
Harringtonfort,3/10/2019 10:11,19.02,6717310000000
Lake Latoyabury,1/24/2019 13:32,34.74,5962670000000
Taylorhaven,4/2/2019 9:17,47.07,8573150000000
South Jennifer,3/11/2019 0:51,49.82,1145340000000
Harringtonfort,2/26/2019 7:03,54.66,9201590000000
Newtonview,4/1/2019 13:39,26.73,3723530000000
Michaelberg,3/10/2019 10:05,56.48,3757070000000
Penaborough,1/22/2019 15:36,10.11,4129930000000
Lake Latoyabury,4/14/2019 7:06,11.94,2040670000000
North Jaime,4/27/2019 17:58,14.01,2156690000000
West Heather,2/4/2019 16:29,13.97,7118890000000
West Heather,4/18/2019 19:33,46.6,3671000000000
West Heather,3/2/2019 21:04,20.99,5766450000000
South Saramouth,1/28/2019 15:55,31.25,7118050000000
West Heather,3/6/2019 20:06,48.11,2570550000000
Garzaport,5/6/2019 16:57,18.9,8826700000000
South Saramouth,3/27/2019 21:07,11.87,170352000000
Randallchester,4/7/2019 23:42,10.79,1615470000000
Harringtonfort,1/9/2019 15:30,31.84,3730690000000
South Saramouth,4/12/2019 18:11,57.23,5081200000000
North Holly,1/3/2019 19:51,19.9,5559510000000
New Ryantown,5/5/2019 19:29,26.53,2302210000000
West Heather,2/2/2019 6:28,53.07,2462950000000
Lake Latoyabury,2/25/2019 4:10,16.18,8492920000000
South Marychester,1/19/2019 11:40,49.44,90058815985
Jessicaport,1/31/2019 17:57,58.29,623155000000
Michaelberg,3/22/2019 22:20,38.3,8032730000000
North Holly,4/18/2019 19:26,30.94,3441060000000
Michaelberg,3/13/2019 14:40,37.72,8842610000000
Lake Jamie,2/25/2019 23:46,28.65,5815760000000
Lake Jamie,4/19/2019 4:32,16.29,3518680000000
North Holly,3/18/2019 10:38,40.34,3787780000000
Michaelberg,1/27/2019 18:43,38.42,862622000000
Lake Jamie,4/29/2019 1:58,54.22,2489260000000
Bradshawfurt,1/30/2019 10:55,51.39,1328270000000
Michaelberg,4/29/2019 17:04,13.38,8550370000000
Lake Latoyabury,1/30/2019 0:05,20.76,9018730000000
North Jaime,2/10/2019 21:03,11.11,2781340000000
West Heather,5/7/2019 19:22,44.94,4256850000000
Newtonview,4/25/2019 10:20,55.84,9990580000000
